	Protein IDs	1	5	8	11	13	22
220	ANKRD17|LOC108711102|gene42136|rna84885;ANKRD17|LOC108704484|gene43601|rna87098	24703.375	1999.8500000000001	25918.45	3656.25	53430.0	58847.0
221	ANKRD28|LOC108719943|gene43618|rna87120;ANKRD28|LOC108718914|gene37799|rna78648	17829.975	3392.3	21129.375	6689.3	48761.0	50689.0
222	ANLN|anln-like.1.L|gene17387|rna50761	31924.75	19056.0	31722.75	23897.5	37608.0	28919.0
223	ANO10|ano10.L|gene10958|rna31855	5801.0	10969.1	6002.5	16781.5	0.0	0.0
224	ANP32A|anp32a.S|gene15898|rna46464;ANP32A|anp32a.L|gene16577|rna48446	17381.975	7364.35	19894.175	10032.55	39075.0	63951.0
225	ANP32A|anp32c.L|gene17236|rna50319;ANP32A|anp32c.S|gene15272|rna44569	522622.5	252755.0	617397.5	620535.0	1983400.0	2416200.0
226	ANP32B|anp32b.L|gene15784|rna46111	36840.0	31162.0	39740.75	39832.0	56427.0	56929.0
227	ANP32E|anp32e.L|gene2458|rna7155	163072.5	116801.5	171167.5	180665.0	301850.0	361520.0
228	ANP32E|anp32e.S|gene18526|rna54103	65410.25	51958.5	73604.75	98953.0	125580.0	162340.0
229	ANXA1|anxa1.L|gene1078|rna3135	325950.0	232830.0	344630.0	312105.0	478850.0	468350.0
230	ANXA1|anxa1.S|gene9914|rna28831;ANXA1|anxa8.S|gene12835|rna37299	550207.5	203575.0	582350.0	307890.0	988330.0	966450.0
231	ANXA1|anxa1|gene50769|rna97410	513055.0	262155.0	519217.5	343890.0	892860.0	896100.0
232	ANXA1|MGC84172.L|gene11418|rna33200	166205.0	101673.0	177012.5	138390.0	272780.0	247050.0
233	ANXA11|anxa11.S|gene1029|rna3010;ANXA11|anxa11.L|gene7871|rna22973	75463.25	62939.5	85825.25	105600.0	140330.0	168650.0
234	ANXA2|anxa2.L|gene9244|rna26841;ANXA2|anxa2.S|gene646|rna1887	5179.0	0.0	5607.5	0.0	10805.0	33609.0
235	ANXA3|anxa3.L|gene353|rna1022	1649850.0	1159685.0	1823325.0	1665850.0	2853100.0	2730800.0
236	ANXA3|anxa3.S|gene4754|rna13887	301082.5	260945.0	327940.0	376710.0	420520.0	388100.0
237	ANXA4|anxa4.L|gene3499|rna10184;ANXA4|anxa4.S|gene2603|rna7562	1352657.5	761195.0	1467912.5	1033080.0	2312700.0	2562200.0
238	ANXA5|anxa5.L|gene5988|rna17519	1067395.0	665070.0	1105310.0	895055.0	1671400.0	1655100.0
239	ANXA5|anxa5.S|gene14536|rna42332	515160.0	369115.0	522882.5	518230.0	705160.0	705580.0
240	ANXA7|anxa7.L|gene19590|rna57249	568185.0	301785.0	594182.5	443970.0	946770.0	1075000.0
241	ANXA7|anxa7.S|gene6617|rna19358	189685.0	95433.5	205230.0	129050.0	366910.0	419420.0
242	AOX1|LOC108701449|gene44214|rna88010	339367.5	222080.0	361860.0	317050.0	524610.0	523270.0
243	AP1B1|ap1b1.L|gene5691|rna16663;AP1B1|ap1b1.S|gene8433|rna24547	70343.25	48095.0	69660.5	61081.5	86427.0	94011.0
244	AP1G1|ap1g1.L|gene10432|rna30318;AP1G1|ap1g1.S|gene19054|rna55621;AP1G1|ap1g2.L|gene16652|rna48650	144254.25	35296.0	133573.25	51811.5	269160.0	311580.0
245	AP1M1|ap1m1.S|gene713|rna2080;AP1M1|LOC108712381|gene47021|rna92017;AP1M2|ap1m2.L|gene12316|rna35793	113598.0	34004.0	113077.25	43837.0	218060.0	218180.0
246	AP1S1|ap1s1.L|gene12845|rna37331;AP1S1|ap1s1.S|gene16204|rna47350	18448.475	6650.0	17644.4	8801.25	31953.0	34917.0
247	AP2A1|LOC108696787|gene38449|rna79594;AP2A1|LOC108697267|gene47041|rna92040	114565.25	37890.0	117517.75	49679.5	203970.0	219570.0
248	AP2A2|ap2a2.L|gene45418|rna89779	4570.9	2754.65	5149.325	2930.55	6311.0	7448.8
249	AP2A2|LOC108714918|gene49639|rna95708	1545.85	0.0	1467.15	0.0	3640.8	3597.1
250	AP2B1|ap2b1.S|gene4059|rna11815;AP2B1|ap2b1.L|gene4184|rna12184	100963.5	89096.0	90414.25	118002.5	88656.0	97277.0
251	AP2M1|ap2m1.S|gene14839|rna43291;AP2M1|ap2m1.L|gene37191|rna77846	144189.0	46571.5	143623.0	59414.5	242270.0	253350.0
252	AP2S1|LOC108698502|gene36585|rna76976;AP2S1|ap2s1.S|gene15856|rna46322	77326.0	55361.5	73528.75	68067.5	84944.0	94795.0
253	AP3B1|ap3b1.L|gene4326|rna12619;AP3B1|ap3b2.S|gene17637|rna51538	52742.25	38158.5	51351.25	52176.5	75550.0	79225.0
254	AP3D1|ap3d1.L|gene15088|rna44026	17635.0	7850.25	18624.925	12472.0	27478.0	24586.0
255	AP3D1|ap3d1.S|gene11687|rna33962	20300.75	10121.95	22229.75	14733.0	35685.0	36227.0
256	AP3M2|ap3m2.S|gene7995|rna23310;AP3M2|ap3m2.L|gene9405|rna27365	48308.25	11720.15	47364.5	15020.5	91940.0	94866.0
257	AP3S1|LOC108717342|gene39253|rna80768;AP3S1|ap3s1.S|gene11545|rna33528	15051.775	2546.4	18402.0	7049.25	47699.0	55063.0
258	APAF1|apaf1.L|gene5747|rna16817	95465.0	56693.5	95162.75	70120.0	157780.0	154830.0
259	APBA3|apba3.L|gene6910|rna20189;APBA3|apba3.S|gene2455|rna7143	14194.25	9626.75	16991.75	14148.0	24709.0	22742.0
260	APEX1|apex1.L|gene14687|rna42801	238500.0	90397.0	254550.0	134360.0	428340.0	409850.0
261	API5|api5.S|gene14264|rna41561;API5|api5.L|gene12657|rna36767	98475.25	46231.0	101016.0	89226.0	248470.0	260200.0
262	APMAP|apmap.L|gene11777|rna34205	160850.0	126594.0	159280.0	180455.0	195190.0	190520.0
263	APOA1BP|naxe.L|gene19756|rna57715	300275.0	201070.0	335797.5	260495.0	497040.0	476340.0
264	APOBEC2|apobec2.L|gene49316|rna95233	489.055	0.0	691.6	0.0	2479.4	6401.3
265	APOO|apoo.L|gene17075|rna49879	96520.0	26892.5	103732.0	39436.5	182070.0	148640.0
266	APOOL|apool.L|gene46440|rna91213	90394.75	51767.0	92111.75	39512.0	156090.0	116510.0
267	APPL1|appl1.L|gene6725|rna19690;APPL1|appl1.S|gene1970|rna5730	71926.5	53303.5	67171.5	76311.5	95675.0	82617.0
268	APPL2|appl2.L|gene8141|rna23705	14507.775	7394.3	19013.825	10713.35	31972.0	31222.0
269	APRT|aprt.L|gene11937|rna34658	25641.5	17567.0	29520.5	28326.0	46084.0	49374.0
270	APTX|aptx.L|gene18206|rna53192	1874.9250000000002	2828.3	1251.775	4617.2	0.0	0.0
271	AQR|aqr.L|gene42408|rna85300	102811.75	52603.5	109333.75	70946.0	184670.0	161040.0
272	ARAF|araf.L|gene4952|rna14476	0.0	0.0	0.0	0.0	0.0	0.0
273	ARAF|araf.S|gene10178|rna29594	0.0	0.0	0.0	0.0	0.0	0.0
274	ARCN1|arcn1.L|gene18790|rna54847;ARCN1|LOC108705837|gene40025|rna81849	588730.0	222680.0	551127.5	316855.0	1094000.0	1141000.0
275	ARCN1|arcn1.L|gene40921|rna83132	15440.85	4794.7	14484.875	7260.950000000001	28718.0	34540.0
276	ARF1|arf1.S|gene10022|rna29126;ARF1|arf1.L|gene9642|rna28066	89232.25	44828.0	97062.25	69187.0	176470.0	234750.0
277	ARF3|arf3.S|gene14968|rna43680;ARF3|arf3.L|gene11588|rna33659;ARF1|arf5.S|gene19435|rna56800;ARF1|arf5.L|gene5175|rna15141	48154.75	15979.0	56248.0	24521.0	107720.0	120880.0
278	ARF4|arf4|gene34321|rna73848;ARF4|arf4.L|gene19999|rna58371	113134.0	66873.5	112548.0	109110.5	218700.0	308800.0
279	ARFGAP2|arfgap2.L|gene12025|rna34937;ARFGAP2|arfgap2.S|gene5540|rna16222	10582.875	2995.05	15566.95	8231.7	45414.0	60437.0
280	ARFGAP3|arfgap3.L|gene16500|rna48206	3230.8999999999996	1476.535	2158.75	1523.205	4895.8	4746.7
281	ARFGEF1|LOC108719284|gene46046|rna90653;ARFGEF1|LOC108695329|gene44324|rna88156	16959.25	9574.4	18905.775	10866.6	27891.0	28921.0
282	ARFIP1|arfip1.L|gene39371|rna80928;ARFIP1|arfip1.S|gene14832|rna43271	74343.25	31709.5	56497.75	46889.0	97562.0	105280.0
283	ARFIP2|arfip2.S|gene15862|rna46348;ARFIP2|LOC108708786|gene43301|rna86629	0.0	0.0	0.0	0.0	0.0	0.0
284	ARG1|arg1.L|gene14916|rna43535	1583.7	0.0	2006.2	0.0	8875.5	14138.0
285	ARHGAP17|arhgap17.S|gene13699|rna39851;ARHGAP17|LOC108701645|gene36461|rna76812	1828.225	740.9449999999999	1875.7425	1034.81	1955.8	2997.8
286	ARHGAP18|arhgap18.L|gene37013|rna77594	28697.75	20620.5	31134.25	29934.5	40851.0	39514.0
287	ARHGAP33|LOC108697886|gene38869|rna80210	4125.25	5753.55	3020.425	9318.45	0.0	0.0
288	ARHGAP35|arhgap35.S|gene18945|rna55307;ARHGAP35|arhgap35.L|gene37869|rna78748	27606.0	21996.5	27459.5	29484.5	33873.0	39129.0
289	ARHGDIA|arhgdia.L|gene17447|rna50955	292022.5	88358.0	329857.0	125860.0	646440.0	642210.0
290	ARHGDIA|arhgdig.L|gene19451|rna56852;ARHGDIB|arhgdib.S|gene15000|rna43772;ARHGDIB|arhgdib.L|gene9398|rna27344	269382.5	129155.0	285395.0	174850.0	496970.0	499210.0
291	ARHGDIA|arhgdig.L|gene47123|rna92150	258927.5	103831.5	269602.5	144610.0	493300.0	521230.0
292	ARHGEF1|LOC108697757|gene48125|rna93571;ARHGEF1|LOC108696695|gene45311|rna89625	36268.825	9130.0	38146.55	13637.5	85629.0	89831.0
293	ARHGEF19|LOC108697842|gene13948|rna40609;ARHGEF5|LOC108697305|gene47697|rna92934;ARHGEF5|LOC108695696|gene44443|rna88367	1842.95	3013.3999999999996	1136.0	976.45	0.0	0.0
294	ARHGEF7|LOC108708458|gene45062|rna89261;ARHGEF7|arhgef7.L|gene48565|rna94181	7855.0	13339.85	6858.5	19312.0	0.0	0.0
295	ARID3A|arid3a.S|gene16083|rna47018;ARID3A|arid3a.L|gene5929|rna17355	5833.5	0.0	5460.5	0.0	16269.0	27671.0
296	ARIH1|arih1.L|gene1793|rna5205;ARIH1|arih1.S|gene7190|rna20975	43086.0	35102.0	41088.5	47945.0	52460.0	52281.0
297	ARIH2|arih2.S|gene13258|rna38591;ARIH2|arih2.L|gene18443|rna53867	24202.25	21883.0	23802.75	29855.5	27590.0	29300.0
298	ARL14|LOC108716356|gene35064|rna74862;ARL14|arl14.S|gene741|rna2160	10552.5	0.0	11147.0	0.0	25448.0	26155.0
299	ARL2|arl2.L|gene742|rna2162	24370.375	3015.35	26034.2	4076.4500000000003	53765.0	56743.0
300	ARL3|LOC108704940|gene40405|rna82395;ARL3|arl3.1.S|gene5742|rna16804	332422.5	133845.0	357375.0	171305.0	652310.0	660630.0
301	ARL6IP1|arl6ip1.S|gene3316|rna9622;ARL6IP1|arl6ip1.L|gene7834|rna22857	23438.75	17149.0	30354.0	26189.5	38105.0	48591.0
302	ARL6IP5|arl6ip5.L|gene1500|rna4363;ARL6IP5|arl6ip5.S|gene14556|rna42385	22434.5	0.0	22816.5	0.0	50107.0	44984.0
303	ARL8B|arl10b.S|gene15263|rna44546;ARL8B|arl10b.L|gene6555|rna19192	386942.5	227455.0	400347.5	319075.0	629170.0	608550.0
304	ARL9|arl9.L|gene6705|rna19636	4489.45	0.0	4444.55	0.0	9548.5	10323.0
305	ARMC1|armc1.S|gene10938|rna31789;ARMC1|armc1.L|gene16803|rna49097	21571.5	40925.5	20028.75	54318.5	0.0	0.0
306	ARMC6|armc6.L|gene8555|rna24888	29913.0	14982.5	29182.25	22203.0	45408.0	50327.0
307	ARMC8|armc8.S|gene9208|rna26745;ARMC8|armc8.L|gene47734|rna92981	2498.125	3336.35	2109.575	5275.049999999999	0.0	0.0
308	ARMC9|armc9.L|gene6469|rna18926	0.0	0.0	0.0	0.0	0.0	0.0
309	ARPC1A|arpc1a.S|gene15436|rna45060;ARPC1A|arpc1a.L|gene18659|rna54473	361750.0	143085.0	358367.5	196325.0	593180.0	488400.0
310	ARPC2|arpc2.S|gene4238|rna12333;ARPC2|arpc2.L|gene44998|rna89172	216405.0	180970.0	218005.0	218010.0	272910.0	244440.0
311	ARPC3|LOC100036831|gene12093|rna35128;ARPC3|arpc3.L|gene20455|rna59743;ARPC3|LOC108718740|gene8836|rna25737	324865.0	127955.0	313100.0	186895.0	544910.0	433890.0
312	ARPC4|LOC108714705|gene37047|rna77653;ARPC4|arpc4.S|gene45348|rna89686	629595.0	323310.0	619510.0	426380.0	888080.0	739050.0
313	ARPC5|arpc5.L|gene9541|rna27753	40200.5	38124.0	40919.0	52087.5	44995.0	39896.0
314	ARPC5L|arpc5l.L|gene12819|rna37261	79345.25	37810.5	78845.25	53344.5	126970.0	121430.0
315	ARPP19|arpp19.L|gene13125|rna38151	12595.25	22564.5	11071.75	33444.0	0.0	0.0
316	ARPP19|arpp19.S|gene17536|rna51204	50113.5	23599.5	54624.0	39175.5	100250.0	98228.0
317	ARRDC1|arrdc1.S|gene3863|rna11262;ARRDC1|arrdc1.L|gene6062|rna17736	6049.275	4108.4	6372.35	7458.1	11512.0	10914.0
318	ARSA|arsa.1.S|gene785|rna2287	23227.25	15954.5	26183.0	20597.5	39477.0	33219.0
319	ARSB|arsb.L|gene1089|rna3161	17061.75	17976.5	18804.0	24574.0	19274.0	17339.0
320	ARSD|arsd.L|gene10968|rna31895	1317.125	2553.05	1274.1999999999998	3188.3500000000004	0.0	0.0
321	ARSD|arsh.L|gene13848|rna40320	168197.75	99067.0	172202.5	130760.0	259360.0	265290.0
322	ARVCF|arvcf.L|gene6693|rna19594;ARVCF|arvcf.S|gene16328|rna47688	27954.5	14885.5	30249.0	39456.0	79662.0	90105.0
323	ASAH1|asah1.L|gene12581|rna36565	32694.175	7822.25	35285.55	11737.9	62470.0	56417.0
324	ASCC2|ascc2.S|gene37179|rna77829	2392.7749999999996	1720.5	2469.4	1660.3000000000002	3908.1	4493.9
325	ASCC3|ascc3.L|gene8715|rna25369	3248.375	3609.1	3062.9	5067.85	4355.4	3099.5
326	ASF1A|asf1b.L|gene12090|rna35120;ASF1A|asf1b.S|gene1624|rna4741;ASF1A|asf1a.L|gene2680|rna7777;ASF1A|LOC108705580|gene45906|rna90479	246170.0	91427.5	237832.5	114905.0	394130.0	405710.0
327	ASH2L|ash2l.S|gene14138|rna41176	166.1725	1139.795	267.1575	1560.64	0.0	0.0
328	ASL|asl.L|gene41266|rna83639	429435.0	288995.0	500015.0	430255.0	730040.0	700130.0
329	ASMTL|asmtl.L|gene1407|rna4109	53590.5	20496.0	62154.5	33579.0	120310.0	116290.0
330	ASNA1|asna1.L|gene8797|rna25618	10843.5	16669.5	8928.0	25615.5	0.0	0.0
331	ASNA1|asna1.S|gene1745|rna5068	75154.25	40612.5	75017.5	62178.0	116590.0	120570.0
332	ASNSD1|asnsd1.L|gene485|rna1389	7513.55	6062.950000000001	6856.325	8223.9	8039.4	9374.4
333	ASPH|asph.L|gene45625|rna90095;ASPH|LOC108695316|gene39541|rna81160;ASPH|asph.S|gene6736|rna19716	39197.75	19497.5	38297.25	28729.5	73154.0	81554.0
334	ASPSCR1|aspscr1.S|gene2081|rna6040	130611.5	37907.5	143402.75	47869.5	283630.0	268460.0
335	ASRGL1|asrgl1.L|gene41074|rna83351	185613.75	63379.0	220506.75	101433.0	437480.0	384000.0
336	ASTL|LOC108711556|gene35400|rna75368	51901.0	34675.0	34831.5	28910.0	18692.0	19182.0
337	ATAD2|atad2.L|gene2062|rna5985;ATAD2|LOC108695434|gene36365|rna76667	1412.9	0.0	1203.4	0.0	2842.4	3087.8
338	ATAD2B|atad2b.S|gene1439|rna4198;ATAD2B|atad2b.L|gene47377|rna92509	9661.25	11366.4	11267.75	10801.85	6568.5	6223.9
339	ATAD3A|atad3a.L|gene20310|rna59314	22549.75	18626.5	23303.25	31385.5	29552.0	31894.0
340	ATAD3B|atad3a.S|gene8393|rna24438	0.0	0.0	0.0	0.0	0.0	0.0
341	ATAD5|atad5.L|gene13456|rna39157	1672.0500000000002	2377.65	1516.3000000000002	3433.45	0.0	0.0
342	ATF1|atf1.S|gene10195|rna29648;ATF1|atf1.L|gene46197|rna90856;CREM|crem.S|gene20435|rna59686;CREM|crem.L|gene10895|rna31677;CREB1|creb1.L|gene8610|rna25073	15074.0	0.0	17386.0	0.0	45551.0	52736.0
343	ATF7IP|atf7ip.L|gene4107|rna11962	0.0	0.0	0.0	0.0	0.0	0.0
344	ATG2A|atg2a.L|gene9947|rna28915	4369.35	2880.6000000000004	4766.925	4184.15	9661.3	5607.0
345	ATG3|atg3.S|gene16553|rna48358	42790.5	0.0	45509.5	0.0	95713.0	99039.0
346	ATG3|LOC108707498|gene40355|rna82315	28924.75	9807.45	30542.325	15301.0	55738.0	57364.0
347	ATG4A|atg4a.S|gene8043|rna23453;ATG4A|atg4a.L|gene17865|rna52201	8935.05	7878.25	9891.75	10637.4	13249.0	12134.0
348	ATG4B|LOC108718161|gene43716|rna87238;ATG4B|atg4b.L|gene19126|rna55861	0.0	0.0	0.0	0.0	0.0	0.0
349	ATG7|atg7.L|gene19511|rna57015	425162.5	233435.0	436340.0	321390.0	689350.0	732830.0
350	ATG7|LOC108704051|gene45096|rna89319	71526.25	48052.5	75177.5	64839.5	123460.0	117540.0
351	ATHL1|pgghg.L|gene14902|rna43499	65972.75	28515.5	66541.0	31779.0	126650.0	114550.0
352	ATIC|atic.L|gene14313|rna41694	694630.0	401250.0	748142.5	552320.0	1194300.0	1093600.0
353	ATIC|atic.S|gene850|rna2496	434902.5	283545.0	473052.5	352345.0	758970.0	693260.0
354	ATL2|atl2.L|gene13343|rna38829	23945.0	28293.5	24572.5	38940.0	21650.0	18681.0
355	ATL2|atl2-like.S|gene12181|rna35389;ATL1|atl1.S|gene10511|rna30537;ATL1|atl1.L|gene4249|rna12368	9113.5	14943.0	8370.25	23961.5	0.0	0.0
356	ATL3|atl3.L|gene6252|rna18286	333860.0	234870.0	372952.5	334015.0	556080.0	526720.0
357	ATM|atm.L|gene46760|rna91658	1671.65	3505.55	1661.65	3196.95	0.0	0.0
358	ATOX1|atox1.S|gene19755|rna57713	26184.5	17814.5	27788.75	22499.0	45650.0	38991.0
359	ATP13A1|atp13a1.L|gene34617|rna74241	29521.75	10954.85	29492.0	19182.5	55562.0	50582.0
360	ATP1A1|atp1a1.L|gene14665|rna42743;ATP1A3|LOC108697760|gene34402|rna73961;ATP1A2|atp1a2.L|gene9716|rna28265;ATP1A3|atp1a3.L|gene18730|rna54681;ATP12A|atp12a.L|gene721|rna2098;ATP4A|atp4a.S|gene19770|rna57753;ATP4A|atp4a.L|gene3769|rna10961;ATP12A|atp12a.S|gene17796|rna52013	19921.3	3526.2	21366.375	4688.65	64147.0	104450.0
361	ATP1A1|atp1a1.S|gene39150|rna80644	22190.0	15950.0	19880.25	25470.5	31128.0	48250.0
362	ATP1B1|atp1b1.S|gene5134|rna15023	0.0	0.0	0.0	0.0	0.0	0.0
363	ATP1B3|atp1b3.S|gene16064|rna46957;ATP1B3|atp1b3.L|gene4906|rna14328	11469.15	8016.8	11426.075	10816.4	18689.0	23351.0
364	ATP2A1|LOC108704734|gene50063|rna96346	10845.0	0.0	15234.5	0.0	32276.0	183720.0
365	ATP2A2|atp2a2.S|gene48795|rna94539	81914.25	46605.5	87195.5	73811.5	168380.0	206760.0
366	ATP2A2|LOC495046|gene48369|rna93932	81374.0	47889.0	91832.75	74446.0	176440.0	210570.0
367	ATP2A3|atp2a3.L|gene37062|rna77670	65820.5	19521.5	74865.5	32028.5	138970.0	233240.0
368	ATP2B1|atp2b1.L|gene23757|rna63249;ATP2B3|LOC108699986|gene44859|rna88966;ATP2B3|LOC108704804|gene45877|rna90432;ATP2B2|atp2b4.L|gene16558|rna48373;ATP2B2|atp2b4.S|gene103|rna294	1955.55	3637.1000000000004	1550.975	4807.5	0.0	0.0
369	ATP2B1|atp2b1.S|gene2746|rna7995	3085.45	0.0	3360.6	0.0	6948.3	5558.6
370	ATP2B4|LOC108709452|gene45753|rna90266	1146.775	1508.2	793.125	1971.8999999999999	0.0	0.0
371	ATP4A|LOC108716413|gene45166|rna89406	10031.425	3751.9	9039.225	6904.55	17176.0	18131.0
372	ATP5A1|atp5f1a.L|gene1225|rna3565	2239550.0	1362680.0	2529300.0	1630200.0	3938700.0	3555800.0
373	ATP5A1|atp5f1a.S|gene16088|rna47032	1238312.5	785200.0	1309237.5	937310.0	2017700.0	1704700.0
374	ATP5B|atp5f1b.L|gene19969|rna58291	599620.0	413025.0	658575.0	633315.0	999350.0	891060.0
375	ATP5B|atp5f1b.S|gene13760|rna40032	617685.0	374195.0	686140.0	592335.0	1059100.0	927310.0
376	ATP5C1|atp5f1c.L|gene17062|rna49841	13288.3	6231.0	16513.725	9616.9	24896.0	24270.0
377	ATP5C1|atp5f1c.S|gene10107|rna29389	196224.0	62897.0	239135.25	84805.0	451140.0	384560.0
378	ATP5D|atp5f1d.S|gene8152|rna23732;ATP5D|atp5f1d.L|gene8254|rna24036	287612.5	153230.0	299422.5	204755.0	470000.0	407160.0
379	ATP5E|LOC108700938|gene47458|rna92613	137055.0	117669.0	128440.0	170995.0	119440.0	132650.0
380	ATP5E|LOC398702|gene9833|rna28589;ATP5E|Xelaev18038692m|gene24535|rna64030	192052.5	128213.5	192140.0	150175.0	279980.0	239950.0
381	ATP5F1|atp5pb.L|gene898|rna2638	318192.5	194355.0	376207.5	251680.0	510670.0	464140.0
382	ATP5F1|atp5pb.S|gene4531|rna13230	461435.0	269440.0	503625.0	328550.0	771780.0	659100.0
383	ATP5H|atp5pd.L|gene699|rna2047	332310.0	135425.0	349695.0	174010.0	599760.0	490660.0
384	ATP5H|atp5pd.S|gene6676|rna19542	94480.25	37107.0	98806.25	38551.5	167600.0	154410.0
385	ATP5I|atp5me.S|gene13561|rna39465	144262.5	152715.0	152642.5	206670.0	194130.0	182670.0
386	ATP5J|atp5pf.L|gene9366|rna27248	483495.0	25161.5	487160.75	35604.0	1081000.0	911390.0
387	ATP5J|atp5pf.S|gene20248|rna59113	131325.75	45641.0	141205.0	67363.0	278890.0	235050.0
388	ATP5J2|atp5j2.L|gene15274|rna44575	36785.5	35377.5	45155.5	52352.0	70502.0	74012.0
389	ATP5J2|atp5mf.S|gene12631|rna36700	626655.0	331905.0	708837.5	444765.0	1076600.0	896050.0
390	ATP5L|atp5mg.L|gene9120|rna26524;ATP5L|LOC108697599|gene46375|rna91107	1015167.5	749710.0	1111540.0	1009125.0	1525200.0	1226000.0
391	ATP5O|atp5po.L|gene233|rna658	1135705.0	954250.0	1235775.0	1327900.0	1571400.0	1413600.0
392	ATP5O|atp5po.S|gene16039|rna46882	490457.5	454890.0	561615.0	618650.0	672580.0	565480.0
393	ATP5S|atp5s.L|gene11802|rna34269	149641.75	49404.5	161872.25	65078.0	294260.0	276610.0
394	ATP5SL|LOC108698631|gene47288|rna92373	28219.0	14990.5	28076.5	21453.0	38180.0	37040.0
395	ATP6AP2|atp6ap2.S|gene8614|rna25086	6425.5	0.0	5027.5	0.0	7624.0	9840.1
396	ATP6V0A1|atp6v0a1.S|gene20125|rna58727;ATP6V0A1|atp6v0a1.L|gene7064|rna20628	138287.5	104446.0	146620.0	132040.0	195310.0	202320.0
397	ATP6V0A2|LOC108716527|gene43933|rna87595	3972.1749999999997	7027.6	3737.1499999999996	9590.4	0.0	0.0
398	ATP6V0D1|atp6v0d1.L|gene17454|rna50978	185889.25	73904.0	186734.0	91273.5	327500.0	327890.0
399	ATP6V1A|atp6a1|gene20453|rna59732	58653.0	38438.0	64444.25	55897.0	101550.0	126290.0
400	ATP6V1A|atp6v1a.L|gene13273|rna38629	35131.75	34249.0	31851.25	42545.0	31860.0	30947.0
401	ATP6V1A|atp6v1a.S|gene4226|rna12299	23567.25	11572.0	23937.25	13454.0	40039.0	34603.0
402	ATP6V1B2|atp6v1b2.S|gene19948|rna58236;ATP6V1B1|atp6v1b1.L|gene45646|rna90115	29791.25	23635.0	32408.25	44986.0	43682.0	49385.0
403	ATP6V1B2|LOC108711609|gene43873|rna87512	112795.5	44680.5	113471.25	64743.0	211950.0	192450.0
404	ATP6V1C1|atp6v1c1.L|gene16486|rna48169	4071.025	4275.7	3610.45	5542.95	4236.5	3158.0
405	ATP6V1C1|atp6v1c1.S|gene3844|rna11216	18601.25	11210.45	17268.25	16153.0	26005.0	23580.0
406	ATP6V1D|atp6v1d.L|gene2591|rna7527;ATP6V1D|atp6v1d.S|gene5289|rna15482	184767.5	143470.0	202390.0	201505.0	268620.0	229270.0
407	ATP6V1E1|atp6v1e1.L|gene6868|rna20074;ATP6V1E1|atp6v1e1.S|gene15464|rna45142	324712.5	217455.0	334610.0	330205.0	487840.0	437890.0
408	ATP6V1F|LOC108696943|gene46464|rna91255;ATP6V1F|atp6v1f.S|gene17489|rna51075;ATP6V1F|MGC68592|gene48959|rna94765	17199.75	11459.2	17032.25	14184.0	26330.0	27843.0
409	ATP6V1G1|LOC108707065|gene50262|rna96662;ATP6V1G1|atp6v1g1.L|gene10937|rna31787;ATP6V1G1|LOC108704468|gene45949|rna90534	151824.25	98335.5	161519.0	131290.0	260580.0	207270.0
410	ATP6V1H|atp6v1h.L|gene7572|rna22061	92281.5	27827.5	89270.25	41256.5	152920.0	124920.0
411	ATP6V1H|atp6v1h.S|gene18806|rna54893	6413.25	16903.0	9134.5	15826.0	0.0	0.0
412	ATPAF1|atpaf1.S|gene15640|rna45660	0.0	0.0	0.0	0.0	0.0	0.0
413	ATPIF1|atp5if1.L|gene39457|rna81050	400240.0	273070.0	382052.5	399820.0	546420.0	511590.0
414	ATPIF1|atp5if1.S|gene10015|rna29109;ATPIF1|LOC108717827|gene50952|rna97663	124957.25	73177.0	114296.25	107299.5	145730.0	138110.0
415	ATR|atr.L|gene45653|rna90142	3813.525	8085.1	3870.7250000000004	8928.2	0.0	0.0
416	ATRX|atrx.L|gene42048|rna84769	4345.85	0.0	5011.0	0.0	11236.0	9889.3
417	ATXN10|atxn10.L|gene48715|rna94401	90935.0	34963.0	95342.75	49078.5	165310.0	166100.0
418	ATXN2|atxn2.L|gene42906|rna86041	17854.875	6208.450000000001	19625.275	11706.85	40796.0	39666.0
419	ATXN2|LOC108707167|gene42372|rna85248	21767.5	10412.7	21303.35	13098.5	44929.0	45027.0
420	ATXN2L|LOC108704751|gene35359|rna75315	4109.175	7392.9	3798.4750000000004	10402.25	0.0	0.0
421	ATXN3|atxn3.L|gene4209|rna12247	2368.25	3809.5	2214.775	8316.5	0.0	0.0
422	AUH|auh.S|gene19124|rna55851;AUH|auh.L|gene10913|rna31726	59750.0	48807.0	50633.25	72927.5	63567.0	54913.0
423	AUP1|aup1.S|gene13886|rna40435	41306.75	22956.5	43816.0	30720.5	67134.0	67272.0
424	AURKA|aurka.L|gene6077|rna17778;AURKA|aurka.S|gene7723|rna22561	4607.75	0.0	4891.4	0.0	8062.6	6476.1
425	AURKB|aurkb.L|gene9209|rna26747	20028.0	20339.0	21164.5	20462.0	25762.0	16145.0
426	AVEN|aven.L|gene45791|rna90329	9460.3	6250.85	10756.25	9644.8	15296.0	14071.0
427	AVL9|LOC108719004|gene43167|rna86436	861.0	1235.825	679.5999999999999	1917.8	0.0	0.0
428	AZGP1|Xelaev18040593m|gene30799|rna70312	26376.5	0.0	33385.5	0.0	98744.0	92136.0
